path,src,zip,member,licence,side,palette
0018680.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018681.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018682.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,20,6
0018683.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018684.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018685.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018686.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018687.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018688.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018689.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018690.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018691.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018692.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018693.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018694.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018695.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018696.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018697.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018698.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018699.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018700.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018701.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018702.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018703.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018704.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018705.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018706.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018707.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,15,6
0018708.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,16,6
0018709.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018710.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,5
0018711.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018712.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018713.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,20,6
0018714.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,18,6
0018715.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018716.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018717.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018718.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018719.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018720.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018721.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018722.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018723.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018724.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018725.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018726.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018727.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018728.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,15,6
0018729.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,16,6
0018730.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018731.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018732.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018733.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,20,6
0018734.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018735.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018736.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,18,6
0018737.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018738.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018739.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018740.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018741.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018742.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018743.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018744.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018745.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018746.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018747.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018748.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018749.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018750.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018751.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018752.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018753.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018754.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018755.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018756.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,5
0018757.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018758.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018759.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018760.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018761.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018762.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018763.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018764.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018765.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018766.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018767.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,19,6
0018768.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,19,6
0018769.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018770.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,12,6
0018771.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018772.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,14,6
0018773.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018774.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018775.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018776.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018777.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018778.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018779.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,5
0018780.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018781.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,19,6
0018782.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018783.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,6
0018784.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018785.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018786.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,21,6
0018787.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,23,6
0018788.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,5
0018789.png,data/oga3_cut_ccbysa,2D_Art_02.zip,red_shoes_male.png,CC-BY-SA-3.0,13,4
0018790.png,data/oga3_cut_ccbysa,2D_Art_02.zip,tilemap_0.png,CC-BY-SA-3.0,52,8
0018791.png,data/oga3_cut_ccbysa,2D_Art_02.zip,tilemap_0.png,CC-BY-SA-3.0,28,7
0018792.png,data/oga3_cut_ccbysa,2D_Art_02.zip,player_ship.png,CC-BY-SA-3.0,64,14
0018793.png,data/oga3_cut_ccbysa,2D_Art_02.zip,LPCportrait5.png,CC-BY-SA-3.0,52,40
0018794.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,50,11
0018795.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,49,11
0018796.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,49,11
0018797.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,50,11
0018798.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,49,11
0018799.png,data/oga3_cut_ccbysa,2D_Art_02.zip,werewolf-alt-SWEN.png,CC-BY-SA-3.0,49,11
0018800.png,data/oga3_cut_ccbysa,2D_Art_02.zip,NewerCampFire.png,CC-BY-SA-3.0,47,179
0018801.png,data/oga3_cut_ccbysa,2D_Art_02.zip,NewerCampFire.png,CC-BY-SA-3.0,42,189
0018802.png,data/oga3_cut_ccbysa,2D_Art_02.zip,NewerCampFire.png,CC-BY-SA-3.0,38,174
0018803.png,data/oga3_cut_ccbysa,2D_Art_02.zip,NewerCampFire.png,CC-BY-SA-3.0,37,199
0018804.png,data/oga3_cut_ccbysa,2D_Art_02.zip,NewerCampFire.png,CC-BY-SA-3.0,36,172
0018805.png,data/oga3_cut_ccbysa,2D_Art_02.zip,RG.png,CC-BY-SA-3.0,64,14
0018806.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018807.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018808.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018809.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018810.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018811.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018812.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018813.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018814.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018815.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018816.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018817.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018818.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,8
0018819.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,7
0018820.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018821.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,8
0018822.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018823.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,14,7
0018824.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018825.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018826.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018827.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018828.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018829.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018830.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018831.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018832.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018833.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,14,8
0018834.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,14,8
0018835.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018836.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018837.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,13,8
0018838.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,13,8
0018839.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,8
0018840.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,7
0018841.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018842.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,8
0018843.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018844.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,14,7
0018845.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018846.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,8
0018847.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018848.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018849.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,7
0018850.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,7
0018851.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018852.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018853.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018854.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018855.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018856.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,7
0018857.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,14,8
0018858.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018859.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,7
0018860.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018861.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,7
0018862.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018863.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,7
0018864.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018865.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,13,8
0018866.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018867.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018868.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018869.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,8
0018870.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018871.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,17,7
0018872.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,9
0018873.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018874.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018875.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018876.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,9
0018877.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,10
0018878.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018879.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,7
0018880.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,10
0018881.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018882.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,9
0018883.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,9
0018884.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,9
0018885.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,8
0018886.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,21,7
0018887.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,8
0018888.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,19,7
0018889.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,8
0018890.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,20,7
0018891.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,21,7
0018892.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,21,7
0018893.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018894.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,9
0018895.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,9
0018896.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018897.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018898.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018899.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018900.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018901.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018902.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,16,8
0018903.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,15,9
0018904.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
0018905.png,data/oga3_cut_ccbysa,2D_Art_02.zip,lpcmalegoldenspaulders.png,CC-BY-SA-3.0,18,8
