path,src,zip,member,licence,side,palette,flat
0020259.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,62,589,0.1128
0020260.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,63,570,0.1177
0020261.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,63,566,0.1214
0020262.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,832,0.0936
0020263.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,837,0.0998
0020264.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,64,815,0.0955
0020265.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,66,840,0.103
0020266.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,836,0.1015
0020267.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,66,868,0.1005
0020268.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,663,0.1381
0020269.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,675,0.129
0020270.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,63,630,0.1297
0020271.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,65,660,0.1032
0020272.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,64,673,0.1115
0020273.png,data/oga5_cut_ccby3,2D_Art_09.zip,stella_walk_2.png,CC-BY-3.0,63,621,0.1118
0020274.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,61,192,0.0288
0020275.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,61,183,0.0276
0020276.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,52,170,0.0308
0020277.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,41,153,0.034
0020278.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,20,48,0.0
0020279.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,19,47,0.0
0020280.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,41,149,0.0336
0020281.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,34,132,0.0321
0020282.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,32,106,0.0199
0020283.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,32,99,0.0219
0020284.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,32,87,0.0173
0020285.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,14,27,0.025
0020286.png,data/oga5_cut_ccby3,2D_Art_09.zip,gargant-death-1.png,CC-BY-3.0,21,67,0.014
0020287.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5723
0020288.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5703
0020289.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5843
0020290.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5804
0020291.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5765
0020292.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5765
0020293.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5689
0020294.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5709
0020295.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5726
0020296.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5723
0020297.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5723
0020298.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.572
0020299.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5819
0020300.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5728
0020301.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.5689
0020302.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.5885
0020303.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.6098
0020304.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.589
0020305.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5631
0020306.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5545
0020307.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.5778
0020308.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.5693
0020309.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5663
0020310.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5702
0020311.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.5752
0020312.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5697
0020313.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5693
0020314.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.5681
0020315.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.57
0020316.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,33,7,0.5609
0020317.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5723
0020318.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5569
0020319.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5569
0020320.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5519
0020321.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.5609
0020322.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.6109
0020323.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.5726
0020324.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.616
0020325.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,8,0.5992
0020326.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,34,7,0.6068
0020327.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,32,7,0.5723
0020328.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,32,7,0.5731
0020329.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,32,7,0.5956
0020330.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,31,7,0.6216
0020331.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,30,7,0.6536
0020332.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,27,7,0.6909
0020333.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,24,7,0.7062
0020334.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,20,6,0.7415
0020335.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,23,6,0.8256
0020336.png,data/oga5_cut_ccby3,2D_Art_09.zip,Psychopath.png,CC-BY-3.0,27,4,0.7702
0020337.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5465
0020338.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5446
0020339.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5588
0020340.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5549
0020341.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.551
0020342.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.551
0020343.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5433
0020344.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5433
0020345.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5447
0020346.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5465
0020347.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5465
0020348.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5464
0020349.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5582
0020350.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5495
0020351.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5453
0020352.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5654
0020353.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5871
0020354.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5663
0020355.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5379
0020356.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5287
0020357.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5535
0020358.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5441
0020359.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5422
0020360.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5447
0020361.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5511
0020362.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5451
0020363.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5433
0020364.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5426
0020365.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5456
0020366.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,33,13,0.5357
0020367.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5465
0020368.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5329
0020369.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5333
0020370.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.527
0020371.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5441
0020372.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5935
0020373.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5558
0020374.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5926
0020375.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,14,0.5754
0020376.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,34,13,0.5788
0020377.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,32,13,0.5465
0020378.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,32,13,0.5491
0020379.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,32,13,0.5714
0020380.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,31,13,0.5967
0020381.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,30,13,0.6275
0020382.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,27,12,0.6721
0020383.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,24,12,0.6872
0020384.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,20,8,0.7292
0020385.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,23,6,0.8256
0020386.png,data/oga5_cut_ccby3,2D_Art_09.zip,NightThief.png,CC-BY-3.0,27,4,0.7702
0020387.png,data/oga5_cut_ccby3,2D_Art_09.zip,desert_2.png,CC-BY-3.0,26,5,0.6462
0020388.png,data/oga5_cut_ccby3,2D_Art_09.zip,desert_2.png,CC-BY-3.0,28,5,0.6562
0020389.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,15,4,0.5344
0020390.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,20,6,0.5169
0020391.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,16,6,0.5104
0020392.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,16,6,0.4635
0020393.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,20,6,0.5424
0020394.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,16,6,0.526
0020395.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,16,6,0.5208
0020396.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,20,12,0.4854
0020397.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,17,4,0.5344
0020398.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,30,6,0.5498
0020399.png,data/oga5_cut_ccby3,2D_Art_09.zip,Steampunk Corse Elements.png,CC-BY-3.0,62,8,0.6678
0020400.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,29,14,0.3074
0020401.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,13,0.3574
0020402.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3422
0020403.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,34,14,0.4763
0020404.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,25,14,0.3112
0020405.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3298
0020406.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3529
0020407.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3606
0020408.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3514
0020409.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3382
0020410.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.342
0020411.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3333
0020412.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3477
0020413.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3551
0020414.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3463
0020415.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3333
0020416.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.337
0020417.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,25,14,0.3286
0020418.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3483
0020419.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3474
0020420.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,26,14,0.3345
0020421.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,23,14,0.3171
0020422.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,23,14,0.3088
0020423.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,23,14,0.3039
0020424.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,27,12,0.3775
0020425.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,28,12,0.3518
0020426.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,27,12,0.3546
0020427.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,29,12,0.3507
0020428.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,27,12,0.3625
0020429.png,data/oga5_cut_ccby3,2D_Art_09.zip,Tiki Sprite.png,CC-BY-3.0,27,6,0.2977
0020430.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,37,132,0.5086
0020431.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,40,155,0.5213
0020432.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,37,125,0.5353
0020433.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,40,178,0.5252
0020434.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,54,200,0.5418
0020435.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,40,158,0.5576
0020436.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,30,95,0.5139
0020437.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,34,11,0.7808
0020438.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,30,96,0.5167
0020439.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,40,204,0.5465
0020440.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,40,192,0.5461
0020441.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,31,11,0.7961
0020442.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,28,92,0.5517
0020443.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,50,220,0.534
0020444.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,50,246,0.5345
0020445.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,48,14,0.781
0020446.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,48,202,0.5394
0020447.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,48,197,0.5344
0020448.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,32,80,0.5866
0020449.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,48,205,0.5335
0020450.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,32,83,0.5356
0020451.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,44,175,0.5577
0020452.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,26,56,0.5827
0020453.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,26,58,0.5717
0020454.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,32,81,0.5386
0020455.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,44,179,0.5332
0020456.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,44,179,0.4718
0020457.png,data/oga5_cut_ccby3,2D_Art_09.zip,boulderCreationSheet_2.png,CC-BY-3.0,26,58,0.5717
0020458.png,data/oga5_cut_ccby3,2D_Art_09.zip,unicorn.png,CC-BY-3.0,64,15,0.7824
0020459.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,18,7,0.5574
0020460.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,18,4,0.5906
0020461.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,19,4,0.5854
0020462.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,32,6,0.4615
0020463.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,19,4,0.5789
0020464.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,18,28,0.5545
0020465.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,18,28,0.5545
0020466.png,data/oga5_cut_ccby3,2D_Art_09.zip,BFT - Mega Metroidvania Tileset_8.png,CC-BY-3.0,50,9,0.7925
0020467.png,data/oga5_cut_ccby3,2D_Art_09.zip,Ship2small.png,CC-BY-3.0,24,6,0.3798
0020468.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,5,0.5053
0020469.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,4,0.5053
0020470.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,15,5,0.5158
0020471.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,14,5,0.5312
0020472.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,15,7,0.5052
0020473.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,14,7,0.5208
0020474.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,7,0.5326
0020475.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,17,7,0.6182
0020476.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,14,6,0.5357
0020477.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,13,4,0.6133
0020478.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,18,7,0.6383
0020479.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,6,0.5286
0020480.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,15,5,0.5495
0020481.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,15,5,0.5889
0020482.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,15,6,0.5843
0020483.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,7,0.5506
0020484.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,16,7,0.5795
0020485.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,17,7,0.5263
0020486.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,18,7,0.5306
0020487.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,17,6,0.5604
0020488.png,data/oga5_cut_ccby3,2D_Art_09.zip,snake spritesheet calciumtrice.png,CC-BY-3.0,14,5,0.5488
